connector_name,connector_url,type,name,description,attributes
Zoom,https://www.workato.com/integrations/zoom,action,Custom action,Custom action in Zoom (Custom),{}
Zoom,https://www.workato.com/integrations/zoom,action,Add group members,Add group member in Zoom,"{""badge"": ""Batch""}"
Zoom,https://www.workato.com/integrations/zoom,action,Add registrant,Add registrants to meeting/webinar/cloud recording in Zoom,{}
Zoom,https://www.workato.com/integrations/zoom,action,Create group,Create group in Zoom,{}
Zoom,https://www.workato.com/integrations/zoom,action,Create user,Create user in Zoom,{}
Zoom,https://www.workato.com/integrations/zoom,action,Delete object,Delete webinar/meeting/cloud recording/group in Zoom,{}
Zoom,https://www.workato.com/integrations/zoom,action,Delete users,Delete user in Zoom,{}
Zoom,https://www.workato.com/integrations/zoom,action,Download cloud recording,Download cloud recording in Zoom,{}
Zoom,https://www.workato.com/integrations/zoom,action,Get object by ID,Get webinar/meeting/cloud recording/group in Zoom,{}
Zoom,https://www.workato.com/integrations/zoom,action,Get registrants,Get registrants for meeting/webinar/cloud recording in Zoom,"{""badge"": ""Batch""}"
Zoom,https://www.workato.com/integrations/zoom,action,Get user,Get user in Zoom,{}
Zoom,https://www.workato.com/integrations/zoom,action,Get webinar attendees,Get attendees from webinar in Zoom,"{""badge"": ""Batch""}"
Zoom,https://www.workato.com/integrations/zoom,action,Retrieve webinar results,Get results of Q&A/poll from webinar in Zoom,"{""badge"": ""Batch""}"
Zoom,https://www.workato.com/integrations/zoom,action,List object,List objects in Zoom,"{""badge"": ""Batch""}"
Zoom,https://www.workato.com/integrations/zoom,action,Schedule meeting or webinar,Schedule meeting/webinar in Zoom,{}
Zoom,https://www.workato.com/integrations/zoom,action,Search object,Search webinars/meetings/cloud recordings in Zoom,"{""badge"": ""Batch""}"
Zoom,https://www.workato.com/integrations/zoom,action,Search users,Search users in Zoom,"{""badge"": ""Batch""}"
Zoom,https://www.workato.com/integrations/zoom,action,Update object,Update webinars/meetings/cloud recordings/groups in Zoom,{}
Zoom,https://www.workato.com/integrations/zoom,action,Update registrant status,Approve/Cancel/Deny registrants for webinars/meetings/cloud recordings in Zoom,{}
Zoom,https://www.workato.com/integrations/zoom,action,Update user,Update user in Zoom,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Custom action,Custom action in  (Custom),{}
0codekit,https://www.workato.com/integrations/0codekit,action,Entity Detection,Detects Entities,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Language Detection,Detects Language,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Mood Detection,Detects Mood,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Picture Object Recognition,Recognizes Object in Picture,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Picture Text Recognition,Recognizes Text in Picture,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Translate Text,Translates Text,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Calculate BMI,Calculates BMI,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Calculate Geo Distance,Get Distance Between two adresses,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Run Javascript Code,Run Javascript Code,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Run Python Code,Run Python Code,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Convert CSV to JSON,Converts CSV to JSON,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Convert Currency,Converts Currency,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Convert IP to Geo,Converts IP to Geo,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Convert ISO to Nation,Converts ISO to Nation,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Convert Nation to ISO,Converts Nation to ISO,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Crypto Decrypt,Crypto Decrypt,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Crypto Encrypt,Crypto Encrypt,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Crypto Hash,Crypto Hash,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Current Month,Current Month,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Current Week,Current Week,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Current Week from Date,Current Week from Date,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Current Week from Unix Timestamp,Current Week from Unix Timestamp,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Current Week only with Week Number,Current Week only with Week Number,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Current Week with Week Number and Year,Current Week with Week Number and Year,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Holidays in Specific Country and Year,Holidays in Specific Country and Year,{}
0codekit,https://www.workato.com/integrations/0codekit,action,"Is Given Date is Weekend, with Format","Is Given Date is Weekend, with Format",{}
0codekit,https://www.workato.com/integrations/0codekit,action,Is Given Date is Weekend,Is Given Date is Weekend,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Specific Month and Year,Specific Month and Year,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Convert Between Timezones with Date,Convert Between Timezones with Date,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Convert Between Timezones with Unix Timestamp,Convert Between Timezones with Unix Timestamp,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Get a Random City,Get a Random City,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Get Random Name,Get Random Name,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Get Random Name with Gender,Get Random Name with Gender,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Get a Number,Get Random Name,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Decode a QRCode,Decode a QRCode,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Generate a QRCode,Generate a QRCode,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Create Shortened Url,Create Shortened Url,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Create Custom Shortened Url,Create Custom Shortened Url,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Delete Shortened Url,Delete Shortened Url,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Get a Shortened Url,Get a Shortened Url,{}
0codekit,https://www.workato.com/integrations/0codekit,action,List Shortened Urls,List Shortened Urls,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Update Shortened Url,Update Shortened Url,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Image Exif,Image Exif,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Lookup VAT Rates,Looksup VAT Rates,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Advanced Switch with URL,Advanced Switch with URL,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Detect Gender,Detect Gender,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Create a Scheduler,Create a Scheduler,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Delete a Scheduler,Delete a Scheduler,{}
0codekit,https://www.workato.com/integrations/0codekit,action,List Schedulers,List Schedulers,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Split Name,Split Name,{}
0codekit,https://www.workato.com/integrations/0codekit,action,URL Expander,URL Expander,{}
0codekit,https://www.workato.com/integrations/0codekit,action,UTM Build,UTM Build,{}
0codekit,https://www.workato.com/integrations/0codekit,action,UTM Parse,UTM Parse,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Gets PDF page count,Get the page count from a PDF file either via url or buffer,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Creates a PDF from HTML,Creates a PDF file from HTML,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Merges multiple PDFs,Merge multiple PDF files into a single PDF,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Splits a PDF,Split a PDF file into custom defined sections,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Creates a PDF file from URL,Creates a PDF file from URL,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Add a Global Variable,Add a Global Variable,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Delete a Global Variable,Delete a Global Variable,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Get a Global Variable,Get a Global Variable,{}
0codekit,https://www.workato.com/integrations/0codekit,action,List Global Variables,List Global Variables,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Add a Perm File,Add a Perm File,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Delete a Perm File,Delete a Perm File,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Get a Perm File,Get a Perm File,{}
0codekit,https://www.workato.com/integrations/0codekit,action,List Perm Files,List Perm Files,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Add a Temporary File and Recieve a URL,Add a Temporary File and Recieve a URL,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Text Contains,Text Contains,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Validate a bic,Checks if bic is valid,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Validates an email and correct it,Validates an email address matching it with standards and eventually corrects it,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Validate an IBAN,Checks if IBAN is valid,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Validate vat with Countrycode and plain ID,Validates vat with Countrycode and plain ID,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Checks validity of a VAT ID,Checks if VAT number and ID is valid,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Verify a Domain,Checks if domain is valid,{}
0codekit,https://www.workato.com/integrations/0codekit,action,Word Merge,Word Merge,{}
"10,000ft","https://www.workato.com/integrations/10,000ft",trigger,New event,Triggers when record is created or updated in 10000 ft,"{""badge"": ""Real-time""}"
"10,000ft","https://www.workato.com/integrations/10,000ft",action,Create record,Create record in 10000 ft,{}
